codart:nmbarticulo:stock:caja:precos:codrub:codpro:moneda:nmbrubro:nmbproveedor:unidades:npedido:idDeposito:nmbcolor:nmbtalle:codrel:stkdep:venta1:venta2:venta3:orden:ngrupotalle:cgrupotalle:codsto:nmbdeposito:nmblinea:sku:vtasku
1002082400060007015:SMASH EDGE S:0.0000: :65664.8700:1:6: :Zapatillas:LOS PIRINEOS S.R.L:0.0000:0:0:NEGRO/BLANCO:46:100208246:0:90908.0000:0.000:77272.0000:24:1:ZAPATILLAS:100208246::REEBOK:10020824646:0
00001512100120458002:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:35:1011B716-001:0:90826.0000:0.000:68120.0000:2:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00135:0
1011B716-00120458003:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:36:1011B716-001:0:90826.0000:0.000:68120.0000:4:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00136:0
1011B716-00120458004:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:37:1011B716-001:0:90826.0000:0.000:68120.0000:6:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00137:0
1011B716-00120458005:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:38:1011B716-001:0:90826.0000:0.000:68120.0000:8:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00138:0
1011B716-00120458006:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:39:1011B716-001:0:90826.0000:0.000:68120.0000:10:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00139:0
1011B716-00120458007:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:40:1011B716-001:0:90826.0000:0.000:68120.0000:12:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00140:0
1011B716-00120458008:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:41:1011B716-001:0:90826.0000:0.000:68120.0000:14:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00141:0
1011B716-00120458010:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:42:1011B716-001:0:90826.0000:0.000:68120.0000:16:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00142:0
1011B716-00120458011:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:43:1011B716-001:0:90826.0000:0.000:68120.0000:18:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00143:0
1011B716-00120458012:GEL-IMPRESSION 11 MEN:2.0000:\N:47321.0526:1:16:$:Zapatillas:DASS ELDORADO SRL:2.0000:0:0:BLACK/GRAPHITE GREY:44:1011B716-001:0:90826.0000:0.000:68120.0000:20:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00144:0
1011B716-00120458013:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:45:1011B716-001:0:90826.0000:0.000:68120.0000:22:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00145:0
1011B716-00120458015:GEL-IMPRESSION 11 MEN:0.0000: :47321.0526:1:16: :Zapatillas:DASS ELDORADO SRL:0.0000:0:0:BLACK/GRAPHITE GREY:46:1011B716-001:0:90826.0000:0.000:68120.0000:24:1:ZAPATILLAS:1011B716-001::ASICS:1011B716-00146:0
